epoch,total,rec,kl,beta
6397,235.878589,227.198756,8.679833,1.0000
6398,235.852808,227.152144,8.700664,1.0000
6399,235.722263,227.021486,8.700777,1.0000
6400,235.548470,226.785110,8.763360,1.0000
6401,235.566812,226.904528,8.662284,1.0000
6402,235.763200,226.992820,8.770380,1.0000
6403,235.704164,226.983203,8.720961,1.0000
6404,235.771114,227.054142,8.716972,1.0000
6405,235.936341,227.287958,8.648383,1.0000
6406,236.002861,227.317238,8.685623,1.0000
6407,235.823179,227.059124,8.764055,1.0000
6408,235.483092,226.743853,8.739240,1.0000
6409,235.394851,226.701940,8.692911,1.0000
6410,235.392389,226.691094,8.701295,1.0000
6411,235.411755,226.695987,8.715768,1.0000
6412,235.629493,226.874430,8.755063,1.0000
6413,235.431758,226.722128,8.709630,1.0000
6414,235.577561,226.884015,8.693547,1.0000
6415,235.774550,227.027192,8.747358,1.0000
6416,235.447841,226.707474,8.740366,1.0000
6417,235.676814,226.873550,8.803265,1.0000
6418,236.222852,227.530591,8.692260,1.0000
6419,235.766462,227.077966,8.688497,1.0000
6420,235.690660,226.958720,8.731940,1.0000
6421,235.704938,226.957921,8.747017,1.0000
6422,235.630568,226.846504,8.784064,1.0000
6423,235.409262,226.698875,8.710387,1.0000
6424,235.743968,226.976048,8.767920,1.0000
6425,235.468136,226.733617,8.734520,1.0000
6426,235.291242,226.615060,8.676182,1.0000
6427,235.921936,227.152714,8.769221,1.0000
6428,235.657856,226.890281,8.767575,1.0000
6429,235.472285,226.749108,8.723177,1.0000
6430,235.384761,226.703359,8.681402,1.0000
6431,235.737937,227.026116,8.711821,1.0000
6432,235.527918,226.762702,8.765216,1.0000
6433,235.525601,226.834441,8.691160,1.0000
6434,235.792280,227.025198,8.767082,1.0000
6435,235.969352,227.296008,8.673344,1.0000
6436,235.781265,227.040236,8.741029,1.0000
6437,235.433799,226.713746,8.720053,1.0000
6438,235.525530,226.769914,8.755616,1.0000
6439,235.851113,227.076206,8.774908,1.0000
6440,235.833829,227.117651,8.716178,1.0000
6441,235.551861,226.839838,8.712022,1.0000
6442,236.126669,227.423101,8.703568,1.0000
6443,235.874183,227.191642,8.682540,1.0000
6444,235.650876,226.916490,8.734386,1.0000
6445,235.558129,226.814891,8.743238,1.0000
6446,235.711449,226.915368,8.796081,1.0000
6447,235.490561,226.766018,8.724543,1.0000
6448,235.458991,226.663801,8.795190,1.0000
6449,235.360614,226.583078,8.777536,1.0000
6450,235.616776,226.857130,8.759646,1.0000
6451,235.483154,226.777987,8.705167,1.0000
6452,235.433647,226.668759,8.764888,1.0000
6453,235.261341,226.581700,8.679641,1.0000
6454,235.751783,227.028575,8.723208,1.0000
6455,235.631598,226.923569,8.708030,1.0000
6456,235.589999,226.844210,8.745789,1.0000
6457,235.596980,226.877662,8.719318,1.0000
6458,235.829515,227.084724,8.744791,1.0000
6459,235.598256,226.950861,8.647396,1.0000
6460,235.362876,226.661699,8.701177,1.0000
6461,235.456573,226.766304,8.690269,1.0000
6462,235.688358,226.886160,8.802198,1.0000
6463,235.936660,227.155843,8.780817,1.0000
6464,235.448978,226.681489,8.767489,1.0000
6465,235.496048,226.768098,8.727950,1.0000
6466,235.863275,227.116650,8.746625,1.0000
6467,235.733148,226.993979,8.739168,1.0000
6468,235.459653,226.764884,8.694769,1.0000
6469,235.721312,227.001166,8.720146,1.0000
6470,235.751795,227.070007,8.681787,1.0000
6471,236.013722,227.278002,8.735720,1.0000
6472,236.075274,227.350181,8.725093,1.0000
6473,236.097737,227.349305,8.748432,1.0000
6474,236.144169,227.453232,8.690937,1.0000
6475,236.036576,227.301231,8.735346,1.0000
6476,235.664069,226.939783,8.724286,1.0000
6477,235.260384,226.551221,8.709163,1.0000
6478,235.701363,226.949797,8.751566,1.0000
6479,235.732697,227.030900,8.701798,1.0000
6480,235.515179,226.775229,8.739951,1.0000
6481,235.649339,226.851683,8.797657,1.0000
6482,235.511682,226.829714,8.681968,1.0000
6483,235.543688,226.831030,8.712658,1.0000
6484,235.540127,226.903742,8.636384,1.0000
6485,235.859831,227.061341,8.798489,1.0000
6486,235.820495,227.087200,8.733295,1.0000
6487,235.964654,227.250608,8.714046,1.0000
6488,235.634212,226.882923,8.751289,1.0000
6489,235.424897,226.667736,8.757161,1.0000
6490,235.224745,226.489430,8.735316,1.0000
6491,235.063734,226.404943,8.658792,1.0000
6492,235.113709,226.383908,8.729801,1.0000
6493,235.100915,226.361395,8.739519,1.0000
6494,235.394924,226.729093,8.665832,1.0000
6495,235.312467,226.604462,8.708005,1.0000
6496,235.285055,226.561310,8.723745,1.0000
6497,235.588508,226.868236,8.720272,1.0000
6498,235.298911,226.588729,8.710182,1.0000
6499,235.831812,227.068768,8.763044,1.0000
6500,235.603527,226.878665,8.724862,1.0000
6501,235.321344,226.618463,8.702881,1.0000
6502,235.403421,226.688907,8.714514,1.0000
6503,235.453482,226.712111,8.741370,1.0000
6504,235.403781,226.616762,8.787019,1.0000
6505,235.384841,226.639680,8.745161,1.0000
6506,235.695354,227.013043,8.682311,1.0000
6507,235.913918,227.180054,8.733864,1.0000
6508,235.478049,226.712308,8.765741,1.0000
6509,235.663468,226.962227,8.701241,1.0000
6510,236.073363,227.325385,8.747978,1.0000
6511,235.679973,226.953854,8.726118,1.0000
6512,235.565898,226.890209,8.675689,1.0000
6513,235.672600,226.969625,8.702976,1.0000
6514,235.956067,227.234647,8.721420,1.0000
6515,235.763096,226.970927,8.792169,1.0000
6516,235.816914,227.048360,8.768554,1.0000
6517,235.663527,226.924609,8.738918,1.0000
6518,235.472479,226.754377,8.718102,1.0000
6519,235.353857,226.576306,8.777551,1.0000
6520,235.284158,226.470422,8.813735,1.0000
6521,235.754659,227.063727,8.690931,1.0000
6522,235.582945,226.792685,8.790259,1.0000
6523,235.470309,226.764570,8.705738,1.0000
6524,235.455019,226.741676,8.713343,1.0000
6525,235.503929,226.795498,8.708431,1.0000
6526,235.466942,226.727485,8.739457,1.0000
6527,235.416821,226.718754,8.698066,1.0000
6528,235.429275,226.716705,8.712570,1.0000
6529,235.622511,226.937575,8.684936,1.0000
6530,235.950293,227.275524,8.674769,1.0000
6531,235.540293,226.890021,8.650272,1.0000
6532,235.466991,226.723325,8.743666,1.0000
6533,235.282139,226.559168,8.722971,1.0000
6534,235.571443,226.875483,8.695960,1.0000
6535,235.650827,226.932150,8.718677,1.0000
6536,235.581995,226.840033,8.741962,1.0000
6537,235.549223,226.873422,8.675801,1.0000
6538,235.351813,226.651351,8.700462,1.0000
6539,235.502457,226.702730,8.799728,1.0000
6540,235.651716,226.906737,8.744979,1.0000
6541,235.788254,227.103059,8.685195,1.0000
6542,235.639463,226.924233,8.715230,1.0000
6543,235.691169,226.976737,8.714433,1.0000
6544,235.593037,226.898779,8.694258,1.0000
6545,235.352706,226.630161,8.722544,1.0000
6546,235.399410,226.680506,8.718904,1.0000
6547,235.483120,226.731451,8.751669,1.0000
6548,235.569329,226.776983,8.792346,1.0000
6549,235.670785,226.903695,8.767090,1.0000
6550,235.809118,227.082007,8.727110,1.0000
6551,235.528957,226.795291,8.733666,1.0000
6552,235.518545,226.790768,8.727777,1.0000
6553,235.724473,226.977199,8.747274,1.0000
6554,235.621515,226.895161,8.726354,1.0000
6555,235.337192,226.652179,8.685013,1.0000
6556,235.375988,226.689472,8.686516,1.0000
6557,235.580267,226.814644,8.765624,1.0000
6558,236.029570,227.330012,8.699558,1.0000
6559,236.074149,227.434526,8.639623,1.0000
6560,235.341496,226.626031,8.715465,1.0000
6561,235.367915,226.553910,8.814005,1.0000
6562,235.519364,226.759974,8.759390,1.0000
6563,235.427411,226.667635,8.759776,1.0000
6564,236.146450,227.402145,8.744305,1.0000
6565,235.667650,226.953384,8.714266,1.0000
6566,235.666554,226.956854,8.709700,1.0000
6567,235.332844,226.615844,8.717001,1.0000
6568,235.716794,227.095210,8.621585,1.0000
6569,235.636064,226.863781,8.772283,1.0000
6570,235.385391,226.626325,8.759066,1.0000
6571,235.812027,227.040179,8.771848,1.0000
6572,235.878941,227.125687,8.753254,1.0000
6573,236.048056,227.272247,8.775810,1.0000
6574,235.798337,227.039152,8.759186,1.0000
6575,235.614612,226.826145,8.788467,1.0000
6576,235.643278,226.953838,8.689439,1.0000
6577,235.846090,227.118564,8.727526,1.0000
6578,235.907427,227.230620,8.676807,1.0000
6579,235.638498,226.933588,8.704910,1.0000
6580,235.619866,226.899567,8.720299,1.0000
6581,235.378941,226.573455,8.805486,1.0000
6582,235.282817,226.652517,8.630299,1.0000
6583,235.290145,226.553902,8.736243,1.0000
6584,235.437571,226.740643,8.696927,1.0000
6585,235.479211,226.810671,8.668541,1.0000
6586,235.337163,226.649164,8.687999,1.0000
6587,235.541225,226.807708,8.733517,1.0000
6588,235.575028,226.869010,8.706018,1.0000
6589,235.474789,226.760295,8.714494,1.0000
6590,235.857154,227.046024,8.811130,1.0000
6591,235.378413,226.626357,8.752055,1.0000
6592,235.426173,226.694141,8.732033,1.0000
6593,235.653498,226.880595,8.772903,1.0000
6594,235.656759,226.937738,8.719021,1.0000
6595,235.442904,226.676697,8.766207,1.0000
6596,235.310071,226.567824,8.742247,1.0000
6597,235.434877,226.819499,8.615378,1.0000
6598,236.486199,227.755351,8.730849,1.0000
6599,235.488676,226.734109,8.754568,1.0000
6600,235.611416,226.892653,8.718764,1.0000
6601,235.650593,226.939705,8.710888,1.0000
6602,235.315698,226.594318,8.721380,1.0000
6603,235.111653,226.379694,8.731959,1.0000
6604,235.316659,226.664498,8.652161,1.0000
6605,235.521152,226.824538,8.696614,1.0000
6606,235.373650,226.561817,8.811833,1.0000
6607,235.491453,226.774281,8.717171,1.0000
6608,235.380924,226.638844,8.742080,1.0000
6609,235.827801,227.080066,8.747734,1.0000
6610,235.611861,226.823913,8.787948,1.0000
6611,235.911488,227.157688,8.753799,1.0000
6612,236.018552,227.355567,8.662985,1.0000
6613,236.175237,227.424265,8.750973,1.0000
6614,235.503028,226.770458,8.732570,1.0000
6615,235.212217,226.497275,8.714943,1.0000
6616,235.365098,226.693236,8.671862,1.0000
6617,235.439193,226.681325,8.757868,1.0000
6618,235.460138,226.723774,8.736364,1.0000
6619,235.275237,226.576607,8.698629,1.0000
6620,235.462885,226.797434,8.665451,1.0000
6621,235.686272,226.949638,8.736634,1.0000
6622,235.568216,226.862704,8.705512,1.0000
6623,235.496725,226.706644,8.790081,1.0000
6624,235.453166,226.686939,8.766227,1.0000
6625,235.204633,226.482593,8.722040,1.0000
6626,235.582205,226.851320,8.730885,1.0000
6627,235.347429,226.584402,8.763027,1.0000
6628,235.326348,226.638593,8.687756,1.0000
6629,235.498606,226.756839,8.741767,1.0000
6630,235.412664,226.680493,8.732171,1.0000
6631,235.681897,226.949611,8.732286,1.0000
6632,235.449122,226.744088,8.705035,1.0000
6633,235.456388,226.719742,8.736645,1.0000
6634,235.354420,226.672614,8.681806,1.0000
6635,235.427355,226.730085,8.697270,1.0000
6636,235.582304,226.852746,8.729557,1.0000
6637,235.522567,226.791514,8.731053,1.0000
6638,235.387897,226.686061,8.701836,1.0000
6639,235.776888,227.030884,8.746004,1.0000
6640,235.921289,227.149878,8.771411,1.0000
6641,235.858019,227.090165,8.767853,1.0000
6642,235.922552,227.172572,8.749980,1.0000
6643,235.972632,227.209388,8.763244,1.0000
6644,235.818400,227.066700,8.751700,1.0000
6645,235.992399,227.194184,8.798216,1.0000
6646,235.494129,226.803076,8.691053,1.0000
6647,235.893037,227.156560,8.736477,1.0000
6648,235.748202,227.057628,8.690574,1.0000
6649,235.903169,227.174886,8.728283,1.0000
6650,235.588130,226.846736,8.741394,1.0000
6651,235.450310,226.718718,8.731592,1.0000
6652,235.641255,226.890581,8.750674,1.0000
6653,235.698972,226.941571,8.757401,1.0000
6654,235.400318,226.739053,8.661265,1.0000
6655,235.459215,226.788189,8.671026,1.0000
6656,235.456692,226.639937,8.816755,1.0000
6657,235.337963,226.665321,8.672642,1.0000
6658,235.494409,226.734491,8.759918,1.0000
6659,235.270347,226.596717,8.673631,1.0000
6660,235.728618,227.057743,8.670875,1.0000
6661,236.058609,227.349454,8.709154,1.0000
6662,235.700244,226.979686,8.720558,1.0000
6663,235.348229,226.562252,8.785978,1.0000
6664,235.409805,226.722326,8.687479,1.0000
6665,235.302291,226.585999,8.716292,1.0000
6666,235.504541,226.787213,8.717328,1.0000
6667,235.717843,226.983975,8.733867,1.0000
6668,235.482821,226.757181,8.725639,1.0000
6669,235.393435,226.707697,8.685738,1.0000
6670,235.409072,226.659613,8.749459,1.0000
6671,235.512030,226.764803,8.747227,1.0000
6672,235.660255,226.903223,8.757033,1.0000
6673,235.499006,226.791434,8.707571,1.0000
6674,235.761634,227.011741,8.749893,1.0000
6675,235.729843,226.936877,8.792966,1.0000
6676,235.469895,226.682864,8.787031,1.0000
6677,235.467815,226.794818,8.672996,1.0000
6678,235.515800,226.837895,8.677905,1.0000
6679,235.438633,226.718817,8.719817,1.0000
6680,235.280124,226.606683,8.673441,1.0000
6681,235.395813,226.629068,8.766745,1.0000
6682,235.456006,226.747825,8.708182,1.0000
6683,235.725759,226.986410,8.739349,1.0000
6684,235.581114,226.879708,8.701406,1.0000
6685,235.481414,226.693180,8.788234,1.0000
6686,235.347910,226.584939,8.762971,1.0000
6687,235.556533,226.910973,8.645559,1.0000
6688,235.712174,226.995705,8.716470,1.0000
6689,235.489155,226.797455,8.691700,1.0000
6690,235.536255,226.777663,8.758592,1.0000
6691,235.510087,226.777298,8.732789,1.0000
6692,235.693855,226.965255,8.728599,1.0000
6693,235.733542,227.098636,8.634906,1.0000
6694,235.903376,227.137164,8.766212,1.0000
6695,236.079575,227.314565,8.765011,1.0000
6696,235.926644,227.184881,8.741763,1.0000
6697,235.434398,226.748355,8.686043,1.0000
6698,235.517399,226.811287,8.706112,1.0000
6699,235.457017,226.725951,8.731066,1.0000
6700,235.587002,226.838557,8.748444,1.0000
6701,235.512312,226.765827,8.746484,1.0000
6702,236.010492,227.323554,8.686938,1.0000
6703,235.683278,226.935881,8.747398,1.0000
6704,235.509012,226.762252,8.746760,1.0000
6705,235.275971,226.518802,8.757169,1.0000
6706,235.274524,226.535011,8.739513,1.0000
6707,235.355319,226.605210,8.750110,1.0000
6708,235.119541,226.338201,8.781339,1.0000
6709,235.326712,226.618058,8.708654,1.0000
6710,235.584900,226.833167,8.751733,1.0000
6711,235.619392,226.876666,8.742726,1.0000
6712,236.161538,227.334552,8.826986,1.0000
6713,235.599452,226.906231,8.693222,1.0000
6714,235.438621,226.670590,8.768031,1.0000
6715,235.656565,226.939480,8.717084,1.0000
6716,235.486055,226.749503,8.736553,1.0000
6717,235.620195,226.860342,8.759853,1.0000
6718,235.196233,226.515958,8.680276,1.0000
6719,235.298275,226.570010,8.728265,1.0000
6720,235.179388,226.454450,8.724937,1.0000
6721,235.155257,226.408572,8.746685,1.0000
6722,235.221122,226.463551,8.757571,1.0000
6723,235.167850,226.457649,8.710201,1.0000
6724,235.409663,226.679626,8.730037,1.0000
6725,235.492977,226.777188,8.715789,1.0000
6726,235.779161,227.013986,8.765175,1.0000
6727,235.430435,226.661156,8.769279,1.0000
6728,236.099376,227.378263,8.721113,1.0000
6729,235.500459,226.765666,8.734793,1.0000
6730,235.751639,226.997116,8.754522,1.0000
6731,235.914344,227.221088,8.693256,1.0000
6732,235.789725,227.025895,8.763830,1.0000
6733,236.108411,227.313782,8.794629,1.0000
6734,235.697396,226.974547,8.722849,1.0000
6735,235.456713,226.714291,8.742421,1.0000
6736,235.217456,226.537224,8.680232,1.0000
6737,235.322622,226.650076,8.672546,1.0000
6738,235.439272,226.731588,8.707683,1.0000
6739,235.442939,226.755628,8.687311,1.0000
6740,235.359338,226.544535,8.814804,1.0000
6741,235.223940,226.517814,8.706125,1.0000
6742,235.161617,226.444954,8.716662,1.0000
6743,235.282893,226.564352,8.718541,1.0000
6744,235.235883,226.525931,8.709952,1.0000
6745,235.531798,226.844154,8.687644,1.0000
6746,235.421730,226.618183,8.803547,1.0000
6747,235.267966,226.570550,8.697416,1.0000
6748,235.421120,226.700557,8.720562,1.0000
6749,235.514683,226.788495,8.726189,1.0000
6750,235.515339,226.745635,8.769704,1.0000
6751,235.453918,226.714415,8.739503,1.0000
6752,235.322382,226.649086,8.673296,1.0000
6753,235.735972,226.994435,8.741536,1.0000
6754,235.648093,226.897614,8.750479,1.0000
6755,235.775023,227.088866,8.686157,1.0000
6756,235.652067,226.955750,8.696317,1.0000
6757,235.431887,226.663742,8.768145,1.0000
6758,235.819600,227.121379,8.698220,1.0000
6759,235.911222,227.164374,8.746849,1.0000
6760,235.584167,226.832306,8.751861,1.0000
6761,235.536057,226.861791,8.674266,1.0000
6762,235.230437,226.536262,8.694175,1.0000
6763,235.436912,226.691536,8.745376,1.0000
6764,235.377688,226.617965,8.759724,1.0000
6765,235.535418,226.774260,8.761158,1.0000
6766,235.255387,226.510012,8.745375,1.0000
6767,235.645850,226.904508,8.741342,1.0000
6768,235.647264,226.890105,8.757159,1.0000
6769,235.470308,226.776877,8.693430,1.0000
6770,235.333908,226.595778,8.738131,1.0000
6771,235.115370,226.464590,8.650779,1.0000
6772,235.209668,226.464219,8.745449,1.0000
6773,235.484545,226.764691,8.719855,1.0000
6774,235.728279,227.010892,8.717388,1.0000
6775,235.622690,226.892117,8.730573,1.0000
6776,235.551057,226.837548,8.713510,1.0000
6777,235.306640,226.566052,8.740589,1.0000
6778,235.339600,226.625882,8.713718,1.0000
6779,236.029319,227.372786,8.656534,1.0000
6780,235.691722,226.936924,8.754798,1.0000
6781,235.438731,226.707792,8.730939,1.0000
6782,235.369405,226.735573,8.633832,1.0000
6783,235.383625,226.654685,8.728940,1.0000
6784,235.332381,226.595053,8.737328,1.0000
6785,235.247253,226.533962,8.713290,1.0000
6786,235.397042,226.644142,8.752901,1.0000
6787,235.570245,226.869723,8.700522,1.0000
6788,237.014542,228.273318,8.741224,1.0000
6789,237.070591,228.320749,8.749842,1.0000
6790,236.607725,227.951046,8.656678,1.0000
6791,236.014045,227.272547,8.741499,1.0000
6792,235.689297,226.987795,8.701502,1.0000
6793,235.517740,226.756671,8.761069,1.0000
6794,235.401316,226.645204,8.756111,1.0000
6795,235.289092,226.581294,8.707798,1.0000
6796,235.241903,226.504800,8.737103,1.0000
6797,235.195522,226.487865,8.707658,1.0000
6798,235.199287,226.505716,8.693570,1.0000
6799,235.312218,226.609418,8.702800,1.0000
6800,235.305271,226.602336,8.702935,1.0000
6801,235.674982,226.959420,8.715563,1.0000
6802,235.578495,226.860764,8.717731,1.0000
6803,235.464270,226.760352,8.703918,1.0000
6804,235.535600,226.846258,8.689342,1.0000
6805,235.547277,226.819012,8.728265,1.0000
6806,235.837153,227.108290,8.728863,1.0000
6807,235.620543,226.845020,8.775523,1.0000
6808,235.701464,226.990328,8.711137,1.0000
6809,235.458783,226.729650,8.729133,1.0000
6810,235.111330,226.424369,8.686962,1.0000
6811,235.172678,226.442344,8.730334,1.0000
6812,235.176086,226.453525,8.722561,1.0000
6813,235.371159,226.628403,8.742756,1.0000
6814,235.385438,226.650863,8.734574,1.0000
6815,235.426217,226.754535,8.671682,1.0000
6816,235.149352,226.495209,8.654142,1.0000
6817,235.236499,226.455236,8.781263,1.0000
6818,235.232193,226.557546,8.674646,1.0000
6819,235.314990,226.575526,8.739464,1.0000
6820,235.916904,227.201926,8.714978,1.0000
6821,235.650352,226.950418,8.699934,1.0000
6822,235.482824,226.697973,8.784850,1.0000
6823,235.574789,226.836785,8.738004,1.0000
6824,235.597817,226.880120,8.717697,1.0000
6825,235.358491,226.589538,8.768953,1.0000
6826,235.239002,226.513553,8.725448,1.0000
6827,235.143361,226.359919,8.783442,1.0000
6828,235.241467,226.562277,8.679190,1.0000
6829,235.549063,226.872336,8.676727,1.0000
6830,235.385779,226.646132,8.739647,1.0000
6831,235.326683,226.629838,8.696846,1.0000
6832,235.358308,226.671273,8.687035,1.0000
6833,235.263069,226.512531,8.750538,1.0000
6834,235.274992,226.515999,8.758992,1.0000
6835,235.244294,226.522676,8.721618,1.0000
6836,235.282906,226.550556,8.732350,1.0000
6837,235.267166,226.553657,8.713509,1.0000
6838,235.251976,226.487743,8.764233,1.0000
6839,235.752643,227.008659,8.743984,1.0000
6840,235.415910,226.717978,8.697933,1.0000
6841,235.486300,226.734860,8.751440,1.0000
6842,235.389965,226.693712,8.696253,1.0000
6843,235.381023,226.670750,8.710273,1.0000
6844,235.505129,226.741906,8.763223,1.0000
6845,235.827748,227.089151,8.738597,1.0000
6846,235.678237,226.939573,8.738663,1.0000
6847,235.552469,226.839755,8.712714,1.0000
6848,236.091956,227.400935,8.691021,1.0000
6849,235.565221,226.846186,8.719035,1.0000
6850,235.500058,226.735967,8.764091,1.0000
6851,235.671300,226.955574,8.715726,1.0000
6852,235.646863,226.906121,8.740743,1.0000
6853,235.387700,226.664671,8.723029,1.0000
6854,235.522810,226.795937,8.726873,1.0000
6855,235.481972,226.754804,8.727169,1.0000
6856,235.549025,226.848660,8.700365,1.0000
6857,235.490490,226.721611,8.768878,1.0000
6858,235.389147,226.678768,8.710378,1.0000
6859,235.452850,226.760600,8.692250,1.0000
6860,235.754211,226.994572,8.759639,1.0000
6861,235.312508,226.600852,8.711656,1.0000
6862,235.472115,226.759129,8.712986,1.0000
6863,235.410720,226.599118,8.811602,1.0000
6864,235.155197,226.437776,8.717421,1.0000
6865,235.194517,226.483153,8.711364,1.0000
6866,235.502671,226.736932,8.765739,1.0000
6867,235.405726,226.680708,8.725018,1.0000
6868,235.562326,226.917698,8.644629,1.0000
6869,235.793067,227.094043,8.699024,1.0000
6870,235.699848,226.916226,8.783622,1.0000
6871,235.331144,226.614800,8.716344,1.0000
6872,235.278373,226.558734,8.719639,1.0000
6873,235.216255,226.499664,8.716591,1.0000
6874,235.576068,226.779741,8.796328,1.0000
6875,235.406578,226.678668,8.727911,1.0000
6876,235.435239,226.698246,8.736993,1.0000
6877,235.436274,226.744692,8.691582,1.0000
6878,235.129897,226.434513,8.695384,1.0000
6879,235.591172,226.792989,8.798184,1.0000
6880,235.537788,226.758254,8.779534,1.0000
6881,235.699910,226.839341,8.860569,1.0000
6882,235.416643,226.687740,8.728903,1.0000
6883,235.159992,226.500866,8.659126,1.0000
6884,235.535150,226.845390,8.689760,1.0000
6885,235.459237,226.730448,8.728789,1.0000
6886,235.292998,226.515270,8.777729,1.0000
6887,235.607823,226.868281,8.739542,1.0000
6888,235.748329,226.986991,8.761338,1.0000
6889,235.470217,226.778751,8.691466,1.0000
6890,235.903008,227.141235,8.761773,1.0000
6891,235.587956,226.862415,8.725541,1.0000
6892,235.350974,226.646901,8.704074,1.0000
6893,235.513511,226.817485,8.696026,1.0000
6894,235.479891,226.660712,8.819179,1.0000
6895,235.715317,226.928431,8.786886,1.0000
6896,235.681852,226.978394,8.703457,1.0000
6897,235.664889,226.897674,8.767215,1.0000
6898,235.431973,226.700242,8.731731,1.0000
6899,235.275357,226.571862,8.703495,1.0000
6900,235.127503,226.414271,8.713232,1.0000
6901,235.324402,226.572633,8.751769,1.0000
6902,235.367796,226.630540,8.737256,1.0000
6903,235.392396,226.696602,8.695794,1.0000
6904,235.440910,226.720521,8.720389,1.0000
6905,235.411669,226.701430,8.710238,1.0000
6906,235.133533,226.346457,8.787076,1.0000
6907,235.347934,226.638855,8.709079,1.0000
6908,235.295975,226.525205,8.770770,1.0000
6909,235.301104,226.564760,8.736344,1.0000
6910,235.251332,226.545901,8.705430,1.0000
6911,235.526782,226.748551,8.778231,1.0000
6912,235.569778,226.820800,8.748978,1.0000
6913,235.772420,227.032876,8.739544,1.0000
6914,235.743440,227.001470,8.741970,1.0000
6915,235.326998,226.583004,8.743994,1.0000
6916,235.167963,226.361314,8.806649,1.0000
6917,235.165035,226.491177,8.673858,1.0000
6918,235.415792,226.758532,8.657260,1.0000
6919,235.602901,226.882936,8.719965,1.0000
6920,235.715158,226.931734,8.783424,1.0000
6921,235.650523,226.927639,8.722884,1.0000
6922,235.568474,226.793452,8.775022,1.0000
6923,235.260908,226.513290,8.747618,1.0000
6924,235.330497,226.595968,8.734529,1.0000
6925,235.365665,226.664492,8.701174,1.0000
6926,235.231974,226.429917,8.802058,1.0000
6927,235.159749,226.459666,8.700083,1.0000
6928,235.333834,226.629874,8.703961,1.0000
6929,235.662322,226.894427,8.767895,1.0000
6930,235.486552,226.768169,8.718383,1.0000
6931,235.417302,226.617792,8.799510,1.0000
6932,235.306455,226.601128,8.705327,1.0000
6933,235.437883,226.677537,8.760346,1.0000
6934,235.454485,226.663432,8.791054,1.0000
6935,235.484016,226.733367,8.750650,1.0000
6936,235.417972,226.673656,8.744316,1.0000
6937,235.462736,226.720594,8.742142,1.0000
6938,235.145721,226.401045,8.744675,1.0000
6939,235.342905,226.584281,8.758624,1.0000
6940,235.506781,226.761640,8.745142,1.0000
6941,235.157794,226.416593,8.741201,1.0000
6942,235.328737,226.586015,8.742722,1.0000
6943,235.657698,226.985856,8.671843,1.0000
6944,235.593700,226.844710,8.748990,1.0000
6945,235.336202,226.636164,8.700037,1.0000
6946,235.875665,227.144427,8.731238,1.0000
6947,235.890338,227.094712,8.795626,1.0000
6948,236.062193,227.352701,8.709492,1.0000
6949,235.641319,226.832161,8.809158,1.0000
6950,235.564746,226.806645,8.758102,1.0000
6951,235.135995,226.428614,8.707381,1.0000
6952,235.304384,226.547640,8.756745,1.0000
6953,235.251236,226.539585,8.711651,1.0000
6954,235.163621,226.499469,8.664152,1.0000
6955,235.531914,226.722232,8.809682,1.0000
6956,235.241470,226.513996,8.727474,1.0000
6957,235.603966,226.856150,8.747815,1.0000
6958,235.826408,227.039990,8.786417,1.0000
6959,236.026952,227.186985,8.839966,1.0000
6960,236.043457,227.347453,8.696004,1.0000
6961,235.848947,227.067080,8.781867,1.0000
6962,235.962460,227.171440,8.791021,1.0000
6963,235.392723,226.628291,8.764432,1.0000
6964,235.595955,226.885135,8.710819,1.0000
6965,235.772456,227.045239,8.727217,1.0000
6966,235.347072,226.552477,8.794595,1.0000
6967,235.279299,226.565451,8.713849,1.0000
6968,235.307776,226.624116,8.683660,1.0000
6969,235.410769,226.716329,8.694440,1.0000
6970,235.394869,226.649208,8.745661,1.0000
6971,235.595667,226.877839,8.717828,1.0000
6972,235.851020,227.097842,8.753178,1.0000
6973,236.097498,227.347332,8.750166,1.0000
6974,235.873697,227.213111,8.660587,1.0000
6975,235.585779,226.825353,8.760425,1.0000
6976,235.189664,226.509610,8.680054,1.0000
6977,235.205889,226.411344,8.794545,1.0000
6978,235.225780,226.490440,8.735340,1.0000
6979,235.118389,226.266845,8.851543,1.0000
6980,235.084966,226.416383,8.668583,1.0000
6981,235.240612,226.476630,8.763982,1.0000
6982,235.346669,226.589197,8.757473,1.0000
6983,235.268032,226.471124,8.796908,1.0000
6984,235.202847,226.448037,8.754810,1.0000
6985,235.221896,226.477325,8.744571,1.0000
6986,235.262633,226.506620,8.756014,1.0000
6987,234.994821,226.268172,8.726649,1.0000
6988,235.050592,226.313264,8.737329,1.0000
6989,235.172982,226.440093,8.732889,1.0000
6990,235.249161,226.486999,8.762162,1.0000
6991,235.491365,226.741844,8.749520,1.0000
6992,235.567798,226.855196,8.712602,1.0000
6993,235.439625,226.698686,8.740940,1.0000
6994,235.709160,226.931505,8.777655,1.0000
6995,235.522429,226.826525,8.695903,1.0000
6996,235.267491,226.532286,8.735204,1.0000
6997,235.509333,226.733382,8.775951,1.0000
6998,235.498641,226.714149,8.784492,1.0000
6999,235.408225,226.609967,8.798258,1.0000
7000,235.451569,226.691834,8.759735,1.0000
7001,235.541321,226.765762,8.775559,1.0000
7002,235.173119,226.516984,8.656135,1.0000
7003,235.277922,226.540024,8.737899,1.0000
7004,235.496308,226.733753,8.762555,1.0000
