epoch,total,rec,kl,beta
24564,111.132054,103.756628,7.375425,1.0000
24565,110.876288,103.631853,7.244435,1.0000
24566,110.871861,103.607933,7.263928,1.0000
24567,110.781963,103.559339,7.222624,1.0000
24568,110.812327,103.628766,7.183562,1.0000
24569,110.901897,103.753363,7.148533,1.0000
24570,111.129294,103.817197,7.312096,1.0000
24571,111.039775,103.744753,7.295022,1.0000
24572,110.923681,103.675309,7.248372,1.0000
24573,110.886781,103.594564,7.292217,1.0000
24574,110.931435,103.628975,7.302460,1.0000
24575,111.023579,103.803692,7.219887,1.0000
24576,111.095822,103.828899,7.266923,1.0000
24577,111.065263,103.740774,7.324489,1.0000
24578,110.946319,103.719780,7.226539,1.0000
24579,111.009126,103.746931,7.262195,1.0000
24580,111.097259,103.823423,7.273836,1.0000
24581,111.033735,103.810255,7.223480,1.0000
24582,111.171879,103.909997,7.261882,1.0000
24583,111.043349,103.754253,7.289097,1.0000
24584,111.078567,103.837010,7.241556,1.0000
24585,110.975218,103.693248,7.281970,1.0000
24586,111.058974,103.842334,7.216640,1.0000
24587,110.933653,103.811303,7.122350,1.0000
24588,110.930624,103.711224,7.219400,1.0000
24589,110.998963,103.731279,7.267684,1.0000
24590,110.970575,103.766333,7.204242,1.0000
24591,110.919756,103.687985,7.231771,1.0000
24592,110.933420,103.705215,7.228205,1.0000
24593,110.897861,103.649616,7.248245,1.0000
24594,111.017680,103.854596,7.163085,1.0000
24595,110.898795,103.658932,7.239863,1.0000
24596,110.922782,103.715955,7.206827,1.0000
24597,110.831772,103.597786,7.233986,1.0000
24598,110.769177,103.536254,7.232923,1.0000
24599,110.823209,103.612702,7.210507,1.0000
24600,111.085393,103.791462,7.293932,1.0000
24601,111.037406,103.783501,7.253905,1.0000
24602,110.959255,103.710961,7.248294,1.0000
24603,110.835955,103.550609,7.285346,1.0000
24604,110.928559,103.693063,7.235496,1.0000
24605,110.864885,103.617087,7.247798,1.0000
24606,110.903021,103.664864,7.238158,1.0000
24607,110.837692,103.672353,7.165339,1.0000
24608,110.815972,103.624419,7.191553,1.0000
24609,110.918150,103.692628,7.225522,1.0000
24610,110.857868,103.580833,7.277034,1.0000
24611,110.936289,103.711551,7.224738,1.0000
24612,111.028319,103.848585,7.179734,1.0000
24613,111.061492,103.814956,7.246536,1.0000
24614,111.090349,103.830895,7.259454,1.0000
24615,110.894234,103.672345,7.221890,1.0000
24616,111.004869,103.762941,7.241928,1.0000
24617,110.856973,103.659765,7.197207,1.0000
24618,110.826756,103.628302,7.198454,1.0000
24619,110.842294,103.643444,7.198850,1.0000
24620,110.958287,103.759333,7.198954,1.0000
24621,110.874286,103.640337,7.233949,1.0000
24622,110.996433,103.816964,7.179470,1.0000
24623,110.833436,103.604071,7.229365,1.0000
24624,110.823262,103.615307,7.207955,1.0000
24625,110.761512,103.563160,7.198352,1.0000
24626,110.730618,103.564610,7.166008,1.0000
24627,110.807716,103.667892,7.139823,1.0000
24628,110.855771,103.632899,7.222873,1.0000
24629,110.834095,103.575210,7.258885,1.0000
24630,111.064839,103.785553,7.279286,1.0000
24631,110.984086,103.690410,7.293675,1.0000
24632,111.024781,103.812968,7.211813,1.0000
24633,110.828534,103.521478,7.307057,1.0000
24634,110.774220,103.618445,7.155775,1.0000
24635,110.928613,103.718148,7.210466,1.0000
24636,111.101135,103.830106,7.271029,1.0000
24637,110.875621,103.667608,7.208013,1.0000
24638,110.970108,103.774541,7.195567,1.0000
24639,111.248041,103.989377,7.258664,1.0000
24640,111.265935,103.987428,7.278507,1.0000
24641,111.159455,103.953172,7.206283,1.0000
24642,110.965503,103.703605,7.261898,1.0000
24643,110.860478,103.642874,7.217604,1.0000
24644,110.915494,103.692205,7.223289,1.0000
24645,110.874021,103.672732,7.201289,1.0000
24646,110.950273,103.772680,7.177594,1.0000
24647,110.998296,103.706400,7.291897,1.0000
24648,111.002084,103.759254,7.242830,1.0000
24649,110.951096,103.718447,7.232650,1.0000
24650,110.966718,103.758422,7.208296,1.0000
24651,110.941155,103.677257,7.263898,1.0000
24652,111.064278,103.856734,7.207544,1.0000
24653,110.976815,103.737021,7.239794,1.0000
24654,111.005832,103.761414,7.244418,1.0000
24655,110.874238,103.579047,7.295191,1.0000
24656,110.828069,103.580636,7.247433,1.0000
24657,110.769061,103.578321,7.190740,1.0000
24658,110.858937,103.664641,7.194297,1.0000
24659,110.990750,103.750299,7.240451,1.0000
24660,110.989116,103.747042,7.242074,1.0000
24661,110.895209,103.664426,7.230783,1.0000
24662,110.855485,103.618268,7.237216,1.0000
24663,110.789518,103.469959,7.319559,1.0000
24664,110.808712,103.626285,7.182426,1.0000
24665,111.017379,103.758081,7.259299,1.0000
24666,110.845479,103.586832,7.258648,1.0000
24667,110.871740,103.657635,7.214105,1.0000
24668,110.852672,103.595854,7.256819,1.0000
24669,110.890197,103.691194,7.199003,1.0000
24670,111.017231,103.811330,7.205902,1.0000
24671,110.917139,103.707502,7.209638,1.0000
24672,110.939554,103.761668,7.177887,1.0000
24673,110.969896,103.664903,7.304994,1.0000
24674,110.863534,103.598668,7.264867,1.0000
24675,110.858318,103.593927,7.264391,1.0000
24676,110.898846,103.623030,7.275816,1.0000
24677,110.988474,103.760986,7.227488,1.0000
24678,110.886899,103.601442,7.285456,1.0000
24679,110.889295,103.694774,7.194522,1.0000
24680,110.961449,103.686595,7.274854,1.0000
24681,110.881429,103.571809,7.309620,1.0000
24682,110.862013,103.613026,7.248988,1.0000
24683,110.879989,103.642441,7.237548,1.0000
24684,110.847369,103.604887,7.242482,1.0000
24685,110.927097,103.713161,7.213936,1.0000
24686,110.853402,103.582255,7.271147,1.0000
24687,110.891081,103.640413,7.250668,1.0000
24688,110.849110,103.670742,7.178368,1.0000
24689,110.846376,103.631296,7.215079,1.0000
24690,110.876672,103.652348,7.224324,1.0000
24691,110.748751,103.499805,7.248946,1.0000
24692,110.880231,103.703362,7.176869,1.0000
24693,111.055089,103.786537,7.268552,1.0000
24694,110.878000,103.618003,7.259997,1.0000
24695,110.947894,103.775282,7.172612,1.0000
24696,110.964877,103.702530,7.262347,1.0000
24697,111.081131,103.762634,7.318497,1.0000
24698,110.974938,103.706374,7.268564,1.0000
24699,110.819427,103.616286,7.203141,1.0000
24700,110.936296,103.738654,7.197642,1.0000
24701,110.894653,103.682327,7.212326,1.0000
24702,110.876489,103.641779,7.234710,1.0000
24703,110.852360,103.583824,7.268536,1.0000
24704,110.848671,103.598285,7.250386,1.0000
24705,110.858769,103.629465,7.229304,1.0000
24706,110.905546,103.720262,7.185284,1.0000
24707,110.922576,103.719258,7.203317,1.0000
24708,110.836229,103.612652,7.223577,1.0000
24709,110.885203,103.703382,7.181821,1.0000
24710,110.955403,103.710440,7.244963,1.0000
24711,111.090058,103.886725,7.203333,1.0000
24712,110.968548,103.785132,7.183416,1.0000
24713,110.927464,103.687136,7.240329,1.0000
24714,110.901853,103.643978,7.257875,1.0000
24715,110.999223,103.788613,7.210610,1.0000
24716,111.098605,103.764153,7.334451,1.0000
24717,110.933342,103.709891,7.223451,1.0000
24718,111.236966,104.063724,7.173242,1.0000
24719,111.053179,103.750236,7.302944,1.0000
24720,110.936551,103.640695,7.295856,1.0000
24721,110.763281,103.507082,7.256200,1.0000
24722,110.940487,103.742824,7.197663,1.0000
24723,110.995424,103.701861,7.293563,1.0000
24724,111.177120,103.882309,7.294811,1.0000
24725,110.904851,103.652497,7.252354,1.0000
24726,110.958760,103.741173,7.217587,1.0000
24727,110.903912,103.657423,7.246489,1.0000
24728,110.954970,103.704110,7.250861,1.0000
24729,110.970139,103.687083,7.283056,1.0000
24730,111.085798,103.864856,7.220942,1.0000
24731,110.965573,103.711231,7.254342,1.0000
24732,110.942910,103.704332,7.238578,1.0000
24733,110.762831,103.546811,7.216021,1.0000
24734,110.845004,103.671186,7.173818,1.0000
24735,110.997639,103.753664,7.243975,1.0000
24736,111.008033,103.698572,7.309461,1.0000
24737,110.913480,103.673230,7.240250,1.0000
24738,110.890514,103.683502,7.207012,1.0000
24739,110.963480,103.766786,7.196694,1.0000
24740,110.972728,103.746314,7.226414,1.0000
24741,110.973330,103.784703,7.188627,1.0000
24742,110.821846,103.634225,7.187620,1.0000
24743,110.910074,103.695351,7.214723,1.0000
24744,111.001749,103.671729,7.330020,1.0000
24745,110.815453,103.449540,7.365913,1.0000
24746,110.793707,103.554986,7.238721,1.0000
24747,110.834543,103.632765,7.201778,1.0000
24748,110.810070,103.564106,7.245964,1.0000
24749,110.953668,103.728690,7.224978,1.0000
24750,110.899644,103.717513,7.182131,1.0000
24751,110.887946,103.649187,7.238760,1.0000
24752,110.888444,103.671311,7.217133,1.0000
24753,110.949732,103.657456,7.292276,1.0000
24754,110.773615,103.569965,7.203651,1.0000
24755,110.819206,103.612921,7.206284,1.0000
24756,110.966268,103.753360,7.212908,1.0000
24757,111.003187,103.745503,7.257683,1.0000
24758,110.926017,103.617124,7.308892,1.0000
24759,111.030595,103.818956,7.211640,1.0000
24760,110.925965,103.696138,7.229827,1.0000
24761,110.971724,103.721163,7.250561,1.0000
24762,110.926649,103.619412,7.307237,1.0000
24763,110.798381,103.555420,7.242961,1.0000
24764,110.902594,103.676026,7.226568,1.0000
24765,110.857489,103.623002,7.234487,1.0000
24766,110.839921,103.612418,7.227503,1.0000
24767,110.867639,103.592199,7.275439,1.0000
24768,110.915005,103.685611,7.229394,1.0000
24769,110.877259,103.661538,7.215721,1.0000
24770,110.949416,103.750072,7.199344,1.0000
24771,110.784806,103.500124,7.284682,1.0000
24772,110.865407,103.660866,7.204541,1.0000
24773,110.888074,103.720604,7.167470,1.0000
24774,110.911095,103.735516,7.175579,1.0000
24775,110.886295,103.665432,7.220863,1.0000
24776,110.680508,103.485186,7.195322,1.0000
24777,111.033990,103.877338,7.156652,1.0000
24778,111.015478,103.646297,7.369181,1.0000
24779,110.924126,103.734513,7.189613,1.0000
24780,110.995123,103.748891,7.246232,1.0000
24781,110.957337,103.648004,7.309333,1.0000
24782,111.017688,103.743811,7.273877,1.0000
24783,110.916656,103.676275,7.240381,1.0000
24784,110.925529,103.712450,7.213080,1.0000
24785,111.052044,103.752311,7.299733,1.0000
24786,110.960126,103.689389,7.270737,1.0000
24787,110.899021,103.693904,7.205117,1.0000
24788,110.824770,103.624823,7.199947,1.0000
24789,110.796885,103.576794,7.220091,1.0000
24790,110.844524,103.664159,7.180365,1.0000
24791,110.889854,103.599950,7.289904,1.0000
24792,110.923485,103.660396,7.263090,1.0000
24793,111.016310,103.755757,7.260553,1.0000
24794,111.003196,103.741391,7.261805,1.0000
24795,110.927614,103.710722,7.216892,1.0000
24796,111.078280,103.801975,7.276304,1.0000
24797,110.957071,103.688024,7.269047,1.0000
24798,110.965151,103.758187,7.206965,1.0000
24799,111.053455,103.859163,7.194292,1.0000
24800,111.010786,103.719929,7.290857,1.0000
24801,111.010757,103.740655,7.270102,1.0000
24802,110.789500,103.538880,7.250621,1.0000
24803,110.821555,103.602211,7.219344,1.0000
24804,111.090099,103.872544,7.217555,1.0000
24805,110.983591,103.606895,7.376696,1.0000
24806,110.805149,103.562203,7.242946,1.0000
24807,110.878740,103.741134,7.137606,1.0000
24808,110.984943,103.764936,7.220007,1.0000
24809,110.875535,103.701960,7.173575,1.0000
24810,110.942426,103.723742,7.218683,1.0000
24811,110.893484,103.591761,7.301723,1.0000
24812,110.900360,103.659212,7.241148,1.0000
24813,111.074240,103.779144,7.295096,1.0000
24814,111.011162,103.674453,7.336709,1.0000
24815,111.027586,103.794428,7.233158,1.0000
24816,111.010822,103.728363,7.282459,1.0000
24817,110.795237,103.567760,7.227477,1.0000
24818,110.890543,103.707461,7.183082,1.0000
24819,110.904724,103.735099,7.169625,1.0000
24820,110.787558,103.616723,7.170835,1.0000
24821,110.931831,103.721967,7.209864,1.0000
24822,111.048769,103.810804,7.237965,1.0000
24823,110.887411,103.561777,7.325634,1.0000
24824,110.919920,103.706438,7.213481,1.0000
24825,110.981508,103.729806,7.251701,1.0000
24826,110.822000,103.633478,7.188522,1.0000
24827,110.890039,103.714858,7.175181,1.0000
24828,110.902256,103.654521,7.247734,1.0000
24829,111.013629,103.668261,7.345368,1.0000
24830,110.824757,103.553082,7.271675,1.0000
24831,110.889199,103.698518,7.190681,1.0000
24832,110.848634,103.580928,7.267706,1.0000
24833,110.832030,103.677889,7.154142,1.0000
24834,110.981920,103.719062,7.262859,1.0000
24835,110.799288,103.547394,7.251894,1.0000
24836,110.856454,103.697786,7.158668,1.0000
24837,110.869346,103.640577,7.228769,1.0000
24838,110.929569,103.721052,7.208517,1.0000
24839,110.851556,103.591100,7.260456,1.0000
24840,110.936186,103.650344,7.285842,1.0000
24841,110.947768,103.711517,7.236251,1.0000
24842,110.973597,103.783390,7.190207,1.0000
24843,111.024848,103.739130,7.285718,1.0000
24844,111.364677,104.062431,7.302247,1.0000
24845,111.248893,103.996469,7.252423,1.0000
24846,111.079934,103.840233,7.239701,1.0000
24847,110.919684,103.685258,7.234425,1.0000
24848,110.974610,103.783658,7.190953,1.0000
24849,110.966902,103.747510,7.219392,1.0000
24850,110.925773,103.628375,7.297399,1.0000
24851,110.992476,103.736960,7.255516,1.0000
24852,111.034250,103.813066,7.221184,1.0000
24853,111.146022,103.883438,7.262584,1.0000
24854,110.910826,103.621084,7.289742,1.0000
24855,110.933118,103.656858,7.276260,1.0000
24856,110.978570,103.757501,7.221069,1.0000
24857,110.903527,103.679525,7.224002,1.0000
24858,110.968526,103.668964,7.299562,1.0000
24859,110.966457,103.733104,7.233352,1.0000
24860,111.023757,103.786728,7.237029,1.0000
24861,110.885174,103.655374,7.229801,1.0000
24862,110.912947,103.722412,7.190535,1.0000
24863,111.034234,103.794622,7.239612,1.0000
24864,110.956926,103.719491,7.237436,1.0000
24865,111.157844,103.951314,7.206530,1.0000
24866,111.097108,103.838038,7.259069,1.0000
24867,110.896257,103.659524,7.236733,1.0000
24868,110.823767,103.587599,7.236169,1.0000
24869,110.887159,103.693452,7.193707,1.0000
24870,110.973679,103.715675,7.258003,1.0000
24871,111.025764,103.853384,7.172380,1.0000
24872,111.027908,103.817237,7.210671,1.0000
24873,110.893161,103.679045,7.214116,1.0000
24874,110.823661,103.635158,7.188503,1.0000
24875,110.835083,103.591359,7.243723,1.0000
24876,110.909875,103.723203,7.186672,1.0000
24877,110.940417,103.718667,7.221750,1.0000
24878,110.845319,103.670843,7.174476,1.0000
24879,110.939493,103.709699,7.229794,1.0000
24880,110.871377,103.540220,7.331157,1.0000
24881,110.834192,103.653369,7.180823,1.0000
24882,110.997796,103.699341,7.298455,1.0000
24883,110.944428,103.708676,7.235752,1.0000
24884,110.959682,103.733345,7.226337,1.0000
24885,110.830457,103.638436,7.192021,1.0000
24886,110.789354,103.576538,7.212816,1.0000
24887,110.852504,103.624277,7.228227,1.0000
24888,110.903217,103.706691,7.196525,1.0000
24889,111.180959,103.963045,7.217913,1.0000
24890,111.036222,103.739222,7.297000,1.0000
24891,110.999528,103.727486,7.272043,1.0000
24892,110.866279,103.593711,7.272568,1.0000
24893,110.659396,103.480427,7.178969,1.0000
24894,110.849234,103.683727,7.165507,1.0000
24895,110.819833,103.576050,7.243784,1.0000
24896,110.953856,103.736163,7.217694,1.0000
24897,111.046292,103.792137,7.254155,1.0000
24898,110.934298,103.618969,7.315329,1.0000
24899,110.917485,103.745149,7.172336,1.0000
24900,110.883753,103.666359,7.217394,1.0000
24901,110.915583,103.632589,7.282994,1.0000
24902,110.908181,103.646878,7.261303,1.0000
24903,110.904647,103.692634,7.212013,1.0000
24904,110.847939,103.688443,7.159496,1.0000
24905,110.961242,103.697308,7.263934,1.0000
24906,110.953723,103.674145,7.279578,1.0000
24907,110.867529,103.672400,7.195128,1.0000
24908,110.915458,103.702451,7.213007,1.0000
24909,110.871703,103.670065,7.201638,1.0000
24910,110.859351,103.642474,7.216878,1.0000
24911,110.797805,103.612602,7.185203,1.0000
24912,110.806232,103.581930,7.224302,1.0000
24913,111.108738,103.922455,7.186283,1.0000
24914,111.123735,103.885256,7.238479,1.0000
24915,110.921567,103.677509,7.244058,1.0000
24916,111.073331,103.782082,7.291249,1.0000
24917,111.002294,103.677821,7.324473,1.0000
24918,111.016673,103.823328,7.193345,1.0000
24919,110.822564,103.539171,7.283393,1.0000
24920,110.868258,103.635759,7.232499,1.0000
24921,110.909388,103.707600,7.201789,1.0000
24922,111.008836,103.740231,7.268605,1.0000
24923,111.021565,103.828290,7.193275,1.0000
24924,110.949459,103.719926,7.229533,1.0000
24925,110.818409,103.601846,7.216564,1.0000
24926,110.847630,103.614791,7.232839,1.0000
24927,110.926067,103.673316,7.252751,1.0000
24928,110.979085,103.719082,7.260003,1.0000
24929,110.835998,103.659934,7.176063,1.0000
24930,110.870820,103.631729,7.239091,1.0000
24931,110.889484,103.591915,7.297568,1.0000
24932,110.760420,103.543097,7.217323,1.0000
24933,110.852343,103.664709,7.187634,1.0000
24934,110.910965,103.608264,7.302701,1.0000
24935,110.843687,103.580837,7.262849,1.0000
24936,110.881416,103.724188,7.157227,1.0000
24937,110.962157,103.789693,7.172464,1.0000
24938,110.906936,103.678315,7.228621,1.0000
24939,110.843103,103.576457,7.266645,1.0000
24940,110.784139,103.578509,7.205631,1.0000
24941,110.980322,103.731466,7.248856,1.0000
24942,110.834611,103.596486,7.238125,1.0000
24943,110.831489,103.644877,7.186612,1.0000
24944,110.920155,103.627139,7.293015,1.0000
24945,111.061411,103.827500,7.233911,1.0000
24946,110.954670,103.724414,7.230256,1.0000
24947,110.919280,103.683824,7.235455,1.0000
24948,110.965860,103.634177,7.331683,1.0000
24949,110.947953,103.644765,7.303187,1.0000
24950,110.765678,103.548090,7.217588,1.0000
24951,110.868054,103.640100,7.227953,1.0000
24952,110.879346,103.693634,7.185712,1.0000
24953,110.859209,103.668199,7.191010,1.0000
24954,110.865200,103.609376,7.255824,1.0000
24955,110.753207,103.541403,7.211804,1.0000
24956,110.897448,103.732417,7.165032,1.0000
24957,110.891274,103.605712,7.285563,1.0000
24958,110.975025,103.741082,7.233943,1.0000
24959,110.839280,103.629565,7.209715,1.0000
24960,110.925274,103.752731,7.172544,1.0000
24961,110.854965,103.626732,7.228233,1.0000
24962,110.994646,103.788599,7.206047,1.0000
24963,111.060035,103.824416,7.235619,1.0000
24964,110.789350,103.622462,7.166889,1.0000
24965,110.882740,103.759042,7.123698,1.0000
24966,110.855405,103.584443,7.270962,1.0000
24967,110.967340,103.707633,7.259707,1.0000
24968,110.821464,103.546055,7.275409,1.0000
24969,110.844051,103.600421,7.243630,1.0000
24970,110.854636,103.581272,7.273364,1.0000
24971,110.804159,103.544439,7.259720,1.0000
24972,110.997304,103.828327,7.168977,1.0000
24973,111.013854,103.708747,7.305107,1.0000
24974,110.869323,103.655127,7.214196,1.0000
24975,111.047449,103.838963,7.208485,1.0000
24976,110.859151,103.610303,7.248848,1.0000
24977,110.783644,103.591434,7.192209,1.0000
24978,110.889630,103.768378,7.121252,1.0000
24979,110.864703,103.698209,7.166494,1.0000
24980,110.847275,103.641258,7.206017,1.0000
24981,110.818407,103.580682,7.237724,1.0000
24982,110.787944,103.607998,7.179946,1.0000
24983,110.929893,103.731654,7.198239,1.0000
24984,110.929886,103.713249,7.216637,1.0000
24985,111.048072,103.757378,7.290694,1.0000
24986,110.906475,103.628940,7.277534,1.0000
24987,111.017436,103.774923,7.242514,1.0000
24988,110.809747,103.581400,7.228347,1.0000
24989,111.004691,103.800702,7.203988,1.0000
24990,110.919187,103.608514,7.310673,1.0000
24991,110.724164,103.507343,7.216822,1.0000
24992,110.746870,103.551069,7.195801,1.0000
24993,110.920842,103.760690,7.160152,1.0000
24994,110.906924,103.689858,7.217066,1.0000
24995,110.872817,103.625038,7.247780,1.0000
24996,110.916926,103.634365,7.282561,1.0000
24997,110.985845,103.749478,7.236367,1.0000
24998,110.967572,103.770715,7.196857,1.0000
24999,110.824661,103.601577,7.223084,1.0000
25000,111.075004,103.845442,7.229561,1.0000
25001,110.934725,103.696537,7.238188,1.0000
25002,111.045608,103.789023,7.256585,1.0000
25003,110.949065,103.681366,7.267698,1.0000
25004,110.840185,103.639605,7.200580,1.0000
25005,110.847405,103.640619,7.206786,1.0000
25006,110.747352,103.566490,7.180862,1.0000
25007,110.803358,103.630609,7.172750,1.0000
25008,110.993143,103.705638,7.287506,1.0000
25009,111.005522,103.741294,7.264227,1.0000
25010,110.779063,103.516343,7.262719,1.0000
25011,110.795258,103.690238,7.105019,1.0000
25012,111.108383,103.858415,7.249968,1.0000
25013,111.166036,103.790290,7.375746,1.0000
25014,111.125678,103.894914,7.230764,1.0000
25015,110.974730,103.764487,7.210242,1.0000
25016,110.941042,103.649101,7.291941,1.0000
25017,110.923449,103.682861,7.240588,1.0000
25018,111.077612,103.838338,7.239273,1.0000
25019,110.931120,103.711532,7.219588,1.0000
25020,110.888416,103.683874,7.204543,1.0000
25021,110.941063,103.707119,7.233943,1.0000
25022,110.874712,103.666248,7.208464,1.0000
25023,110.868067,103.647346,7.220721,1.0000
25024,110.976590,103.802582,7.174008,1.0000
25025,110.941936,103.697482,7.244454,1.0000
25026,110.733201,103.528215,7.204986,1.0000
25027,110.925444,103.711549,7.213895,1.0000
25028,110.951715,103.649404,7.302311,1.0000
25029,110.879230,103.624794,7.254436,1.0000
25030,110.906154,103.759137,7.147017,1.0000
25031,110.815363,103.592687,7.222676,1.0000
25032,110.902738,103.729793,7.172945,1.0000
25033,110.875657,103.610236,7.265421,1.0000
25034,110.835629,103.668098,7.167532,1.0000
25035,110.943429,103.657895,7.285534,1.0000
25036,110.923050,103.687206,7.235844,1.0000
25037,110.948252,103.675217,7.273035,1.0000
25038,110.844081,103.685580,7.158501,1.0000
25039,110.896515,103.656233,7.240282,1.0000
25040,110.918175,103.635775,7.282401,1.0000
25041,110.952501,103.756447,7.196054,1.0000
25042,110.983889,103.764411,7.219478,1.0000
25043,111.010367,103.800926,7.209440,1.0000
25044,110.918198,103.662663,7.255535,1.0000
25045,110.942882,103.699026,7.243856,1.0000
25046,110.893206,103.660440,7.232766,1.0000
25047,111.033473,103.758792,7.274681,1.0000
25048,110.991165,103.724803,7.266362,1.0000
25049,110.919946,103.679991,7.239954,1.0000
25050,110.843373,103.592505,7.250868,1.0000
25051,110.724923,103.544644,7.180278,1.0000
25052,110.924047,103.658654,7.265394,1.0000
25053,110.826660,103.568999,7.257660,1.0000
25054,110.850268,103.677425,7.172843,1.0000
25055,110.894800,103.629695,7.265105,1.0000
25056,110.848391,103.581091,7.267300,1.0000
25057,110.804351,103.624575,7.179777,1.0000
25058,110.907119,103.705620,7.201499,1.0000
25059,110.874229,103.619017,7.255213,1.0000
25060,110.971347,103.719409,7.251938,1.0000
25061,111.041400,103.733533,7.307867,1.0000
25062,111.042163,103.721699,7.320464,1.0000
25063,111.091468,103.857259,7.234209,1.0000
25064,111.266501,104.015681,7.250820,1.0000
25065,110.951049,103.665551,7.285498,1.0000
25066,110.872988,103.654988,7.218001,1.0000
25067,110.829929,103.587441,7.242488,1.0000
25068,110.843341,103.603662,7.239679,1.0000
25069,110.893570,103.707337,7.186233,1.0000
25070,110.959758,103.740402,7.219357,1.0000
25071,110.844545,103.557920,7.286625,1.0000
25072,110.875049,103.645503,7.229546,1.0000
25073,110.859768,103.620165,7.239603,1.0000
25074,110.789836,103.539615,7.250221,1.0000
25075,110.970356,103.730087,7.240269,1.0000
25076,110.985831,103.700842,7.284989,1.0000
25077,110.985628,103.735635,7.249993,1.0000
25078,111.099007,103.908547,7.190460,1.0000
25079,111.070620,103.825392,7.245228,1.0000
25080,111.125575,103.821593,7.303982,1.0000
25081,110.941785,103.727255,7.214530,1.0000
25082,110.985239,103.759243,7.225996,1.0000
25083,110.811002,103.563979,7.247024,1.0000
25084,110.905937,103.739808,7.166129,1.0000
25085,110.820424,103.600562,7.219862,1.0000
25086,110.991263,103.751965,7.239297,1.0000
25087,111.036855,103.741704,7.295151,1.0000
25088,110.823463,103.575641,7.247822,1.0000
25089,110.855552,103.679049,7.176503,1.0000
25090,110.881051,103.641949,7.239102,1.0000
25091,110.733202,103.520645,7.212557,1.0000
25092,110.811458,103.674482,7.136976,1.0000
25093,110.824620,103.679991,7.144629,1.0000
25094,111.027139,103.828619,7.198520,1.0000
25095,111.245168,103.893392,7.351776,1.0000
25096,110.953830,103.650203,7.303627,1.0000
25097,110.778878,103.603757,7.175121,1.0000
25098,110.920233,103.666051,7.254182,1.0000
25099,110.872655,103.612792,7.259863,1.0000
25100,110.909636,103.664521,7.245115,1.0000
25101,110.949464,103.645689,7.303775,1.0000
25102,110.812262,103.611749,7.200512,1.0000
25103,110.909153,103.651393,7.257760,1.0000
25104,110.944285,103.675270,7.269015,1.0000
25105,110.996542,103.779473,7.217069,1.0000
25106,110.990903,103.758180,7.232723,1.0000
25107,110.982775,103.727339,7.255436,1.0000
25108,110.988402,103.761660,7.226742,1.0000
25109,110.952953,103.657731,7.295222,1.0000
25110,110.860372,103.615289,7.245083,1.0000
25111,110.799817,103.670260,7.129558,1.0000
25112,110.962459,103.793680,7.168779,1.0000
25113,110.877388,103.614905,7.262483,1.0000
25114,110.827478,103.562599,7.264879,1.0000
25115,110.922266,103.738337,7.183928,1.0000
25116,110.939379,103.672332,7.267047,1.0000
25117,111.004793,103.672467,7.332326,1.0000
25118,110.923536,103.720132,7.203404,1.0000
25119,110.754771,103.553926,7.200845,1.0000
25120,110.844660,103.704148,7.140512,1.0000
25121,110.964071,103.713886,7.250185,1.0000
25122,110.771489,103.528640,7.242849,1.0000
25123,110.856194,103.691202,7.164992,1.0000
25124,110.954786,103.741043,7.213744,1.0000
25125,111.007636,103.797174,7.210462,1.0000
25126,110.989288,103.824187,7.165102,1.0000
25127,110.983532,103.779659,7.203873,1.0000
25128,110.936624,103.760827,7.175796,1.0000
25129,111.061546,103.822444,7.239102,1.0000
25130,110.932543,103.638782,7.293761,1.0000
25131,110.684646,103.488180,7.196466,1.0000
25132,110.862734,103.728850,7.133885,1.0000
25133,110.970661,103.713759,7.256902,1.0000
25134,110.950706,103.637916,7.312791,1.0000
25135,110.724396,103.502741,7.221655,1.0000
25136,110.857447,103.609646,7.247801,1.0000
25137,110.804598,103.551892,7.252707,1.0000
25138,110.828798,103.711828,7.116970,1.0000
25139,110.865197,103.715444,7.149754,1.0000
25140,110.925632,103.693132,7.232500,1.0000
25141,110.939809,103.717939,7.221870,1.0000
25142,110.718376,103.489689,7.228687,1.0000
25143,110.808908,103.590909,7.217999,1.0000
25144,110.896135,103.611836,7.284299,1.0000
25145,110.831482,103.607486,7.223995,1.0000
25146,110.817633,103.602642,7.214992,1.0000
25147,110.961160,103.711877,7.249284,1.0000
25148,110.999789,103.752233,7.247556,1.0000
25149,110.948663,103.678904,7.269759,1.0000
25150,110.721093,103.526031,7.195062,1.0000
25151,110.809172,103.636984,7.172188,1.0000
25152,110.914682,103.737999,7.176683,1.0000
25153,110.868766,103.643688,7.225078,1.0000
25154,110.868306,103.553864,7.314442,1.0000
25155,110.798499,103.560469,7.238031,1.0000
25156,110.911017,103.743995,7.167022,1.0000
25157,110.867197,103.603421,7.263776,1.0000
25158,111.019087,103.819763,7.199324,1.0000
25159,110.975453,103.764648,7.210805,1.0000
25160,110.825770,103.634104,7.191666,1.0000
25161,110.830012,103.624697,7.205316,1.0000
25162,110.880132,103.669689,7.210443,1.0000
25163,110.895989,103.675282,7.220707,1.0000
25164,110.946788,103.704062,7.242726,1.0000
25165,110.863862,103.597389,7.266473,1.0000
25166,110.917990,103.691587,7.226404,1.0000
25167,110.887309,103.626632,7.260676,1.0000
25168,111.012644,103.706993,7.305652,1.0000
25169,110.872504,103.520416,7.352087,1.0000
25170,110.967496,103.763516,7.203980,1.0000
25171,110.872617,103.675918,7.196699,1.0000
